country	indicator	date	year_week	value	source	url
Czechia	Daily hospital occupancy	27-06-2022	2022-W26	182	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	28-06-2022	2022-W26	196	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	29-06-2022	2022-W26	216	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	30-06-2022	2022-W26	224	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	01-07-2022	2022-W26	243	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	02-07-2022	2022-W26	227	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	03-07-2022	2022-W26	243	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	04-07-2022	2022-W27	295	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	05-07-2022	2022-W27	272	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	06-07-2022	2022-W27	268	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	07-07-2022	2022-W27	323	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	08-07-2022	2022-W27	319	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	09-07-2022	2022-W27	272	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	10-07-2022	2022-W27	288	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	11-07-2022	2022-W28	374	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	12-07-2022	2022-W28	433	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	13-07-2022	2022-W28	437	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	14-07-2022	2022-W28	484	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	15-07-2022	2022-W28	541	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	16-07-2022	2022-W28	518	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	17-07-2022	2022-W28	562	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	18-07-2022	2022-W29	684	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	19-07-2022	2022-W29	734	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	20-07-2022	2022-W29	796	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	21-07-2022	2022-W29	855	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	22-07-2022	2022-W29	953	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	23-07-2022	2022-W29	891	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	24-07-2022	2022-W29	960	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	25-07-2022	2022-W30	1186	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	26-07-2022	2022-W30	1253	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	27-07-2022	2022-W30	1286	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	28-07-2022	2022-W30	1318	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	29-07-2022	2022-W30	1302	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	30-07-2022	2022-W30	1167	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	31-07-2022	2022-W30	1192	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	01-08-2022	2022-W31	1373	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	02-08-2022	2022-W31	1351	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	03-08-2022	2022-W31	1298	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	04-08-2022	2022-W31	1311	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	05-08-2022	2022-W31	1260	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	06-08-2022	2022-W31	1090	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	07-08-2022	2022-W31	1111	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	08-08-2022	2022-W32	1280	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	09-08-2022	2022-W32	1208	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	10-08-2022	2022-W32	1218	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	11-08-2022	2022-W32	1168	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	12-08-2022	2022-W32	1147	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	13-08-2022	2022-W32	1027	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	14-08-2022	2022-W32	1044	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	15-08-2022	2022-W33	1191	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	16-08-2022	2022-W33	1113	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	17-08-2022	2022-W33	1104	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	18-08-2022	2022-W33	1035	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	19-08-2022	2022-W33	1049	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	20-08-2022	2022-W33	906	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	21-08-2022	2022-W33	901	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	22-08-2022	2022-W34	1004	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	23-08-2022	2022-W34	971	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	24-08-2022	2022-W34	917	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	25-08-2022	2022-W34	882	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	26-08-2022	2022-W34	866	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	27-08-2022	2022-W34	772	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	28-08-2022	2022-W34	768	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	29-08-2022	2022-W35	898	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	30-08-2022	2022-W35	857	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	31-08-2022	2022-W35	817	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	01-09-2022	2022-W35	766	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	02-09-2022	2022-W35	731	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	03-09-2022	2022-W35	635	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	04-09-2022	2022-W35	659	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	05-09-2022	2022-W36	776	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	06-09-2022	2022-W36	790	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	07-09-2022	2022-W36	759	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	08-09-2022	2022-W36	784	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	09-09-2022	2022-W36	768	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	10-09-2022	2022-W36	693	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	11-09-2022	2022-W36	737	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	12-09-2022	2022-W37	879	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	13-09-2022	2022-W37	907	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	14-09-2022	2022-W37	913	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	15-09-2022	2022-W37	926	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	16-09-2022	2022-W37	951	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	17-09-2022	2022-W37	819	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	18-09-2022	2022-W37	870	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	19-09-2022	2022-W38	1007	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	20-09-2022	2022-W38	976	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	21-09-2022	2022-W38	978	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	22-09-2022	2022-W38	1002	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	23-09-2022	2022-W38	1071	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	24-09-2022	2022-W38	991	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	25-09-2022	2022-W38	1080	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	26-09-2022	2022-W39	1430	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	27-09-2022	2022-W39	1525	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	28-09-2022	2022-W39	1427	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	29-09-2022	2022-W39	1666	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	30-09-2022	2022-W39	1729	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	01-10-2022	2022-W39	1586	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	02-10-2022	2022-W39	1669	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	03-10-2022	2022-W40	1969	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	04-10-2022	2022-W40	2021	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	05-10-2022	2022-W40	1960	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	06-10-2022	2022-W40	1931	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	07-10-2022	2022-W40	1927	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	08-10-2022	2022-W40	1658	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	09-10-2022	2022-W40	1750	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	10-10-2022	2022-W41	2015	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	11-10-2022	2022-W41	1907	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	12-10-2022	2022-W41	1816	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	13-10-2022	2022-W41	1742	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	14-10-2022	2022-W41	1653	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	15-10-2022	2022-W41	1407	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	16-10-2022	2022-W41	1461	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	17-10-2022	2022-W42	1670	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	18-10-2022	2022-W42	1600	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	19-10-2022	2022-W42	1404	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	20-10-2022	2022-W42	1304	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	21-10-2022	2022-W42	1178	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	22-10-2022	2022-W42	1023	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	23-10-2022	2022-W42	1021	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	24-10-2022	2022-W43	1159	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	25-10-2022	2022-W43	1043	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	26-10-2022	2022-W43	999	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	27-10-2022	2022-W43	923	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	28-10-2022	2022-W43	768	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	29-10-2022	2022-W43	748	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	30-10-2022	2022-W43	761	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	31-10-2022	2022-W44	854	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	01-11-2022	2022-W44	813	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	02-11-2022	2022-W44	798	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	03-11-2022	2022-W44	730	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	04-11-2022	2022-W44	678	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	05-11-2022	2022-W44	573	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	06-11-2022	2022-W44	582	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily ICU occupancy	05-01-2020	2020-W01	0	TESSy COVID-19	
Czechia	Daily ICU occupancy	12-01-2020	2020-W02	0	TESSy COVID-19	
Czechia	Daily ICU occupancy	19-01-2020	2020-W03	0	TESSy COVID-19	
Czechia	Daily ICU occupancy	26-01-2020	2020-W04	0	TESSy COVID-19	
Czechia	Daily ICU occupancy	02-02-2020	2020-W05	0	TESSy COVID-19	
Czechia	Daily ICU occupancy	09-02-2020	2020-W06	0	TESSy COVID-19	
Czechia	Daily ICU occupancy	16-02-2020	2020-W07	0	TESSy COVID-19	
Czechia	Daily ICU occupancy	23-02-2020	2020-W08	0	TESSy COVID-19	
Czechia	Daily ICU occupancy	01-03-2020	2020-W09	0	TESSy COVID-19	
Czechia	Daily ICU occupancy	08-03-2020	2020-W10	0	TESSy COVID-19	
Czechia	Daily ICU occupancy	15-03-2020	2020-W11	0	TESSy COVID-19	
Czechia	Daily ICU occupancy	22-03-2020	2020-W12	9	TESSy COVID-19	
Czechia	Daily ICU occupancy	29-03-2020	2020-W13	53	TESSy COVID-19	
Czechia	Daily ICU occupancy	05-04-2020	2020-W14	88	TESSy COVID-19	
Czechia	Daily ICU occupancy	12-04-2020	2020-W15	95	TESSy COVID-19	
Czechia	Daily ICU occupancy	19-04-2020	2020-W16	79	TESSy COVID-19	
Czechia	Daily ICU occupancy	26-04-2020	2020-W17	78	TESSy COVID-19	
Czechia	Daily ICU occupancy	03-05-2020	2020-W18	60	TESSy COVID-19	
Czechia	Daily ICU occupancy	10-05-2020	2020-W19	35	TESSy COVID-19	
Czechia	Daily ICU occupancy	17-05-2020	2020-W20	29	TESSy COVID-19	
Czechia	Daily ICU occupancy	24-05-2020	2020-W21	25	TESSy COVID-19	
Czechia	Daily ICU occupancy	31-05-2020	2020-W22	16	TESSy COVID-19	
Czechia	Daily ICU occupancy	07-06-2020	2020-W23	8	TESSy COVID-19	
Czechia	Daily ICU occupancy	14-06-2020	2020-W24	12	TESSy COVID-19	
Czechia	Daily ICU occupancy	21-06-2020	2020-W25	6	TESSy COVID-19	
Czechia	Daily ICU occupancy	28-06-2020	2020-W26	7	TESSy COVID-19	
Czechia	Daily ICU occupancy	05-07-2020	2020-W27	10	TESSy COVID-19	
Czechia	Daily ICU occupancy	12-07-2020	2020-W28	14	TESSy COVID-19	
Czechia	Daily ICU occupancy	19-07-2020	2020-W29	12	TESSy COVID-19	
Czechia	Daily ICU occupancy	26-07-2020	2020-W30	12	TESSy COVID-19	
Czechia	Daily ICU occupancy	02-08-2020	2020-W31	18	TESSy COVID-19	
Czechia	Daily ICU occupancy	09-08-2020	2020-W32	15	TESSy COVID-19	
Czechia	Daily ICU occupancy	16-08-2020	2020-W33	22	TESSy COVID-19	
Czechia	Daily ICU occupancy	23-08-2020	2020-W34	27	TESSy COVID-19	
Czechia	Daily ICU occupancy	30-08-2020	2020-W35	31	TESSy COVID-19	
Czechia	Daily ICU occupancy	06-09-2020	2020-W36	49	TESSy COVID-19	
Czechia	Daily ICU occupancy	13-09-2020	2020-W37	55	TESSy COVID-19	
Czechia	Daily ICU occupancy	20-09-2020	2020-W38	74	TESSy COVID-19	
Czechia	Daily ICU occupancy	27-09-2020	2020-W39	147	TESSy COVID-19	
Czechia	Daily ICU occupancy	04-10-2020	2020-W40	196	TESSy COVID-19	
Czechia	Daily ICU occupancy	11-10-2020	2020-W41	346	TESSy COVID-19	
Czechia	Daily ICU occupancy	18-10-2020	2020-W42	478	TESSy COVID-19	
Czechia	Daily ICU occupancy	25-10-2020	2020-W43	704	TESSy COVID-19	
Czechia	Daily ICU occupancy	01-11-2020	2020-W44	888	TESSy COVID-19	
Czechia	Daily ICU occupancy	08-11-2020	2020-W45	1166	TESSy COVID-19	
Czechia	Daily ICU occupancy	15-11-2020	2020-W46	1110	TESSy COVID-19	
Czechia	Daily ICU occupancy	22-11-2020	2020-W47	1007	TESSy COVID-19	
Czechia	Daily ICU occupancy	29-11-2020	2020-W48	856	TESSy COVID-19	
Czechia	Daily ICU occupancy	06-12-2020	2020-W49	717	TESSy COVID-19	
Czechia	Daily ICU occupancy	13-12-2020	2020-W50	687	TESSy COVID-19	
Czechia	Daily ICU occupancy	20-12-2020	2020-W51	735	TESSy COVID-19	
Czechia	Daily ICU occupancy	27-12-2020	2020-W52	780	TESSy COVID-19	
Czechia	Daily ICU occupancy	03-01-2021	2020-W53	956	TESSy COVID-19	
Czechia	Daily ICU occupancy	10-01-2021	2021-W01	1153	TESSy COVID-19	
Czechia	Daily ICU occupancy	17-01-2021	2021-W02	1175	TESSy COVID-19	
Czechia	Daily ICU occupancy	24-01-2021	2021-W03	1119	TESSy COVID-19	
Czechia	Daily ICU occupancy	31-01-2021	2021-W04	1039	TESSy COVID-19	
Czechia	Daily ICU occupancy	07-02-2021	2021-W05	1076	TESSy COVID-19	
Czechia	Daily ICU occupancy	14-02-2021	2021-W06	1111	TESSy COVID-19	
Czechia	Daily ICU occupancy	21-02-2021	2021-W07	1245	TESSy COVID-19	
Czechia	Daily ICU occupancy	28-02-2021	2021-W08	1410	TESSy COVID-19	
Czechia	Daily ICU occupancy	07-03-2021	2021-W09	1628	TESSy COVID-19	
Czechia	Daily ICU occupancy	14-03-2021	2021-W10	1832	TESSy COVID-19	
Czechia	Daily ICU occupancy	21-03-2021	2021-W11	1861	TESSy COVID-19	
Czechia	Daily ICU occupancy	28-03-2021	2021-W12	1743	TESSy COVID-19	
Czechia	Daily ICU occupancy	04-04-2021	2021-W13	1553	TESSy COVID-19	
Czechia	Daily ICU occupancy	11-04-2021	2021-W14	1359	TESSy COVID-19	
Czechia	Daily ICU occupancy	18-04-2021	2021-W15	1110	TESSy COVID-19	
Czechia	Daily ICU occupancy	25-04-2021	2021-W16	908	TESSy COVID-19	
Czechia	Daily ICU occupancy	02-05-2021	2021-W17	689	TESSy COVID-19	
Czechia	Daily ICU occupancy	09-05-2021	2021-W18	503	TESSy COVID-19	
Czechia	Daily ICU occupancy	16-05-2021	2021-W19	379	TESSy COVID-19	
Czechia	Daily ICU occupancy	23-05-2021	2021-W20	251	TESSy COVID-19	
Czechia	Daily ICU occupancy	30-05-2021	2021-W21	156	TESSy COVID-19	
Czechia	Daily ICU occupancy	06-06-2021	2021-W22	91	TESSy COVID-19	
Czechia	Daily ICU occupancy	13-06-2021	2021-W23	56	TESSy COVID-19	
Czechia	Daily ICU occupancy	20-06-2021	2021-W24	25	TESSy COVID-19	
Czechia	Daily ICU occupancy	27-06-2021	2021-W25	14	TESSy COVID-19	
Czechia	Daily ICU occupancy	04-07-2021	2021-W26	13	TESSy COVID-19	
Czechia	Daily ICU occupancy	11-07-2021	2021-W27	12	TESSy COVID-19	
Czechia	Daily ICU occupancy	18-07-2021	2021-W28	10	TESSy COVID-19	
Czechia	Daily ICU occupancy	25-07-2021	2021-W29	9	TESSy COVID-19	
Czechia	Daily ICU occupancy	01-08-2021	2021-W30	11	TESSy COVID-19	
Czechia	Daily ICU occupancy	08-08-2021	2021-W31	18	TESSy COVID-19	
Czechia	Daily ICU occupancy	15-08-2021	2021-W32	20	TESSy COVID-19	
Czechia	Daily ICU occupancy	22-08-2021	2021-W33	19	TESSy COVID-19	
Czechia	Daily ICU occupancy	29-08-2021	2021-W34	18	TESSy COVID-19	
Czechia	Daily ICU occupancy	05-09-2021	2021-W35	12	TESSy COVID-19	
Czechia	Daily ICU occupancy	12-09-2021	2021-W36	24	TESSy COVID-19	
Czechia	Daily ICU occupancy	19-09-2021	2021-W37	38	TESSy COVID-19	
Czechia	Daily ICU occupancy	26-09-2021	2021-W38	38	TESSy COVID-19	
Czechia	Daily ICU occupancy	03-10-2021	2021-W39	51	TESSy COVID-19	
Czechia	Daily ICU occupancy	10-10-2021	2021-W40	86	TESSy COVID-19	
Czechia	Daily ICU occupancy	17-10-2021	2021-W41	114	TESSy COVID-19	
Czechia	Daily ICU occupancy	24-10-2021	2021-W42	138	TESSy COVID-19	
Czechia	Daily ICU occupancy	31-10-2021	2021-W43	216	TESSy COVID-19	
Czechia	Daily ICU occupancy	07-11-2021	2021-W44	345	TESSy COVID-19	
Czechia	Daily ICU occupancy	14-11-2021	2021-W45	511	TESSy COVID-19	
Czechia	Daily ICU occupancy	21-11-2021	2021-W46	691	TESSy COVID-19	
Czechia	Daily ICU occupancy	28-11-2021	2021-W47	869	TESSy COVID-19	
Czechia	Daily ICU occupancy	05-12-2021	2021-W48	981	TESSy COVID-19	
Czechia	Daily ICU occupancy	12-12-2021	2021-W49	994	TESSy COVID-19	
Czechia	Daily ICU occupancy	19-12-2021	2021-W50	931	TESSy COVID-19	
Czechia	Daily ICU occupancy	26-12-2021	2021-W51	811	TESSy COVID-19	
Czechia	Daily ICU occupancy	02-01-2022	2021-W52	690	TESSy COVID-19	
Czechia	Daily ICU occupancy	09-01-2022	2022-W01	533	TESSy COVID-19	
Czechia	Daily ICU occupancy	16-01-2022	2022-W02	416	TESSy COVID-19	
Czechia	Daily ICU occupancy	23-01-2022	2022-W03	295	TESSy COVID-19	
Czechia	Daily ICU occupancy	30-01-2022	2022-W04	258	TESSy COVID-19	
Czechia	Daily ICU occupancy	06-02-2022	2022-W05	333	TESSy COVID-19	
Czechia	Daily ICU occupancy	13-02-2022	2022-W06	382	TESSy COVID-19	
Czechia	Daily ICU occupancy	20-02-2022	2022-W07	398	TESSy COVID-19	
Czechia	Daily ICU occupancy	27-02-2022	2022-W08	375	TESSy COVID-19	
Czechia	Daily ICU occupancy	06-03-2022	2022-W09	286	TESSy COVID-19	
Czechia	Daily ICU occupancy	13-03-2022	2022-W10	205	TESSy COVID-19	
Czechia	Daily ICU occupancy	20-03-2022	2022-W11	194	TESSy COVID-19	
Czechia	Daily ICU occupancy	27-03-2022	2022-W12	198	TESSy COVID-19	
Czechia	Daily ICU occupancy	03-04-2022	2022-W13	182	TESSy COVID-19	
Czechia	Daily ICU occupancy	10-04-2022	2022-W14	165	TESSy COVID-19	
Czechia	Daily ICU occupancy	17-04-2022	2022-W15	133	TESSy COVID-19	
Czechia	Daily ICU occupancy	24-04-2022	2022-W16	99	TESSy COVID-19	
Czechia	Daily ICU occupancy	01-05-2022	2022-W17	61	TESSy COVID-19	
Czechia	Daily ICU occupancy	08-05-2022	2022-W18	48	TESSy COVID-19	
Czechia	Daily ICU occupancy	15-05-2022	2022-W19	35	TESSy COVID-19	
Czechia	Daily ICU occupancy	22-05-2022	2022-W20	17	TESSy COVID-19	
Czechia	Daily ICU occupancy	29-05-2022	2022-W21	23	TESSy COVID-19	
Czechia	Daily ICU occupancy	05-06-2022	2022-W22	23	TESSy COVID-19	
Czechia	Daily ICU occupancy	12-06-2022	2022-W23	13	TESSy COVID-19	
Czechia	Daily ICU occupancy	19-06-2022	2022-W24	8	TESSy COVID-19	
Czechia	Daily ICU occupancy	26-06-2022	2022-W25	7	TESSy COVID-19	
Czechia	Daily ICU occupancy	03-07-2022	2022-W26	11	TESSy COVID-19	
